2017-04-05 1:18:29 - [INFO] --> Logowanie użytkownika: [lmazurowski]
2017-04-05 1:19:18 - [INFO] --> Podjęte działanie serwisowe: [Montaż w automacie], Serwisant: [Łukasz Mazurowski], Urządzenie: [Papier mobilny], Id urządzenia: [129], Ilość: [-1], Nr boczny pojazdu: [2240], Nr automatu: [5005]
2017-04-05 1:19:18 - [INFO] --> Pobrano nowe urządzenie z automatu, ID service_request: [55605], ID urządzenia: [129], Serwisant: [lmazurowski]
2017-04-05 1:19:36 - [INFO] --> Podjęte działanie serwisowe: [Montaż w automacie], Serwisant: [Łukasz Mazurowski], Urządzenie: [Papier mobilny], Id urządzenia: [129], Ilość: [-1], Nr boczny pojazdu: [2805], Nr automatu: [5469]
2017-04-05 1:19:36 - [INFO] --> Pobrano nowe urządzenie z automatu, ID service_request: [55606], ID urządzenia: [129], Serwisant: [lmazurowski]
2017-04-05 1:19:53 - [INFO] --> Podjęte działanie serwisowe: [Montaż w automacie], Serwisant: [Łukasz Mazurowski], Urządzenie: [Papier mobilny], Id urządzenia: [129], Ilość: [-1], Nr boczny pojazdu: [2806], Nr automatu: [5470]
2017-04-05 1:19:53 - [INFO] --> Pobrano nowe urządzenie z automatu, ID service_request: [55607], ID urządzenia: [129], Serwisant: [lmazurowski]
2017-04-05 1:20:15 - [INFO] --> Podjęte działanie serwisowe: [Montaż w automacie], Serwisant: [Łukasz Mazurowski], Urządzenie: [Papier mobilny], Id urządzenia: [129], Ilość: [-1], Nr boczny pojazdu: [2273], Nr automatu: [5146]
2017-04-05 1:20:15 - [INFO] --> Pobrano nowe urządzenie z automatu, ID service_request: [55608], ID urządzenia: [129], Serwisant: [lmazurowski]
2017-04-05 1:20:37 - [INFO] --> Podjęte działanie serwisowe: [Montaż w automacie], Serwisant: [Łukasz Mazurowski], Urządzenie: [Papier mobilny], Id urządzenia: [129], Ilość: [-1], Nr boczny pojazdu: [2381], Nr automatu: [5342]
2017-04-05 1:20:37 - [INFO] --> Pobrano nowe urządzenie z automatu, ID service_request: [55609], ID urządzenia: [129], Serwisant: [lmazurowski]
2017-04-05 1:20:53 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Łukasz Mazurowski], Urządzenie: [Akumulator 12V 2,3 Ah], Id urządzenia: [58], Ilość: [-2]
2017-04-05 1:20:53 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Łukasz Mazurowski], Urządzenie: [Antena dwupasmowa GSM/GPS], Id urządzenia: [59], Ilość: [-1]
2017-04-05 1:20:53 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Łukasz Mazurowski], Urządzenie: [CR manual mobilny], Id urządzenia: [61], Ilość: [-2]
2017-04-05 1:20:53 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Łukasz Mazurowski], Urządzenie: [kabel ZASILACZ - MAIN (4 żyły)], Id urządzenia: [64], Ilość: [-2]
2017-04-05 1:20:53 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Łukasz Mazurowski], Urządzenie: [Komputer PC 104 AMD GEODE 500 (EVOC:EC3-1641 CLDNA)], Id urządzenia: [65], Ilość: [-1]
2017-04-05 1:20:53 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Łukasz Mazurowski], Urządzenie: [MAIN (WRDE 0141)], Id urządzenia: [66], Ilość: [-2]
2017-04-05 1:20:54 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Łukasz Mazurowski], Urządzenie: [opóźniacz], Id urządzenia: [69], Ilość: [-1]
2017-04-05 1:20:54 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Łukasz Mazurowski], Urządzenie: [Wentylator 12 v 50x50], Id urządzenia: [73], Ilość: [-4]
2017-04-05 1:20:54 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Łukasz Mazurowski], Urządzenie: [Zasilacz (WRKP0135)], Id urządzenia: [75], Ilość: [-2]
2017-04-05 1:20:54 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Łukasz Mazurowski], Urządzenie: [zespół drukarki do BM101 (stelaż, mechanizm druk., sterownik)], Id urządzenia: [76], Ilość: [-1]
2017-04-05 1:20:54 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Łukasz Mazurowski], Urządzenie: [Kabel sygnałowy LVDS do wyświetlacza 10cali użytego w BM102], Id urządzenia: [101], Ilość: [-1]
2017-04-05 1:20:54 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Łukasz Mazurowski], Urządzenie: [Pakiet terminala kart zbliżeniowych w standardzie MIFARE (GAMMA SAMIF)], Id urządzenia: [112], Ilość: [-1]
2017-04-05 1:20:54 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Łukasz Mazurowski], Urządzenie: [Kabel ZASILACZ - PC], Id urządzenia: [115], Ilość: [-2]
2017-04-05 1:20:54 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Łukasz Mazurowski], Urządzenie: [Kabel ZASILACZ - MIFARE], Id urządzenia: [117], Ilość: [-1]
2017-04-05 1:20:54 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Łukasz Mazurowski], Urządzenie: [Taśma do czytnika kart (CR - ARTEMA)], Id urządzenia: [121], Ilość: [-1]
2017-04-05 1:20:54 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Łukasz Mazurowski], Urządzenie: [Kabel PC - DRUKARKA], Id urządzenia: [122], Ilość: [-1]
2017-04-05 1:20:54 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Łukasz Mazurowski], Urządzenie: [Kabel ZASILACZ - MAIN (14pin)], Id urządzenia: [123], Ilość: [-2]
2017-04-05 1:20:54 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Łukasz Mazurowski], Urządzenie: [Papier mobilny], Id urządzenia: [129], Ilość: [-19]
2017-04-05 1:20:54 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Łukasz Mazurowski], Urządzenie: [Uchwyt nagrzewnicy automatu BM 101], Id urządzenia: [133], Ilość: [-5]
2017-04-05 1:20:54 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Łukasz Mazurowski], Urządzenie: [Sprężyna do koszyka w biletomacie BM 101], Id urządzenia: [134], Ilość: [-30]
